date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:48:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:17:59%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/1	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/1	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:00%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/622_1	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/622_1	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:01%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/623_1	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/623_1	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:02%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/665_1	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/665_1	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:03%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/824_1	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/824_1	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:03%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/936_1	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/936_1	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:04%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:05%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/624_2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/624_2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:06%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/625_2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/625_2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:07%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/626_2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/626_2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:08%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/627_2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/627_2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:08%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/628_2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/628_2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:09%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/629_2	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/629_2	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:10%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/3	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/3	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:11%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/94_3	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/94_3	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:12%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:12%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/31_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/31_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:13%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/32_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/32_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:14%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/252_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/252_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:15%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/253_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/253_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:16%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/254_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/254_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:17%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/255_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/255_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:17%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/256_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/256_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:18%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/905_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/905_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:19%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/904_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/904_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2018%20Jul%202023%2019:18:20%20GMT	https://enterslice.com/learning/difference-between-audit-and-assurance/906_4	C:/My%20Web%20Sites/enterslice/enterslice.com/learning/difference-between-audit-and-assurance/906_4	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:21	498/498	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:31%20GMT	https://enterslice.com/img/search-icon.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/search-icon.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:21	481/481	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:32%20GMT	https://enterslice.com/img/search-white.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/search-white.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:21	245/245	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:31%20GMT	https://enterslice.com/img/cross.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/cross.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:22	389/389	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202023%2011:10:04%20GMT	https://enterslice.com/img/user-icon.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/user-icon.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:22	616/616	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:31%20GMT	https://enterslice.com/img/globe-icon.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/globe-icon.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:22	516/516	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:31%20GMT	https://enterslice.com/img/india.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/india.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:22	899/899	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202023%2011:10:04%20GMT	https://enterslice.com/img/us.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/us.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:23	530/530	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2009:21:05%20GMT	https://enterslice.com/img/sg.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/sg.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:23	1602/1602	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2009:29:13%20GMT	https://enterslice.com/img/vg.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/vg.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:23	1627/1627	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2009:29:13%20GMT	https://enterslice.com/img/ky.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ky.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:23	712/712	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2009:33:19%20GMT	https://enterslice.com/img/pa.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/pa.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:23	9157/9157	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2013:17:17%20GMT	https://enterslice.com/img/bm.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/bm.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:24	271/271	---M--	200	added ('OK')	image/png	date:Thu,%2025%20May%202023%2013:17:17%20GMT	https://enterslice.com/img/nl.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/nl.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:24	451/451	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202023%2011:10:30%20GMT	https://enterslice.com/img/ch.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ch.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:24	261/261	---M--	200	added ('OK')	image/png	date:Tue,%2030%20May%202023%2011:10:30%20GMT	https://enterslice.com/img/lu.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/lu.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:24	1297/1297	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2011:50:20%20GMT	https://enterslice.com/img/gi.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/gi.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:25	1029/1029	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2011:50:20%20GMT	https://enterslice.com/img/hk.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/hk.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:25	1613/1613	---M--	200	added ('OK')	image/png	date:Fri,%2002%20Jun%202023%2011:50:20%20GMT	https://enterslice.com/img/je.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/je.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:25	1464/1464	---M--	200	added ('OK')	image/png	date:Sat,%2003%20Jun%202023%2011:11:56%20GMT	https://enterslice.com/img/ai.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ai.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:25	353/353	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2009:20:06%20GMT	https://enterslice.com/img/bd.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/bd.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:25	464/464	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2009:20:06%20GMT	https://enterslice.com/img/mm.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/mm.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:26	1004/1004	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2013:33:41%20GMT	https://enterslice.com/img/lk.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/lk.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:26	432/432	---M--	200	added ('OK')	image/png	date:Tue,%2006%20Jun%202023%2013:33:41%20GMT	https://enterslice.com/img/vn.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/vn.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:26	964/964	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2006:14:59%20GMT	https://enterslice.com/img/bz.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/bz.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:26	659/659	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2006:14:59%20GMT	https://enterslice.com/img/kh.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/kh.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:27	234/234	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2006:14:59%20GMT	https://enterslice.com/img/id.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/id.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:27	275/275	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2006:14:59%20GMT	https://enterslice.com/img/th.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/th.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:27	737/737	---M--	200	added ('OK')	image/png	date:Tue,%2013%20Jun%202023%2006:14:59%20GMT	https://enterslice.com/img/ph.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ph.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:27	435/435	---M--	200	added ('OK')	image/png	date:Fri,%2016%20Jun%202023%2007:30:41%20GMT	https://enterslice.com/img/lr.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/lr.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:27	845/845	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:03:00%20GMT	https://enterslice.com/img/bs.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/bs.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:28	526/526	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:41:46%20GMT	https://enterslice.com/img/no.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/no.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:28	729/729	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:46:25%20GMT	https://enterslice.com/img/pl.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/pl.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:28	612/612	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:41:08%20GMT	https://enterslice.com/img/tr.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/tr.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:28	706/706	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:39:47%20GMT	https://enterslice.com/img/sa.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/sa.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:29	1103/1103	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:36:03%20GMT	https://enterslice.com/img/kn.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/kn.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:29	819/819	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:32%20GMT	https://enterslice.com/img/uk.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/uk.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:29	789/789	---M--	200	added ('OK')	image/png	date:Thu,%2022%20Jun%202023%2013:13:18%20GMT	https://enterslice.com/img/il.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/il.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:29	338/338	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:45:40%20GMT	https://enterslice.com/img/de.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/de.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:29	1540/1540	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jun%202023%2006:15:54%20GMT	https://enterslice.com/img/au.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/au.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:30	225/225	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Jun%202023%2006:15:03%20GMT	https://enterslice.com/img/ie.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ie.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:30	662/662	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:44:38%20GMT	https://enterslice.com/img/jp.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/jp.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:30	728/728	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:45:11%20GMT	https://enterslice.com/img/ca.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ca.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:30	1013/1013	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Jul%202023%2010:57:53%20GMT	https://enterslice.com/img/nz.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/nz.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:30	313/313	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:43:34%20GMT	https://enterslice.com/img/fr.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/fr.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:31	746/746	---M--	200	added ('OK')	image/png	date:Sat,%2017%20Jun%202023%2012:43:03%20GMT	https://enterslice.com/img/my.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/my.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:31	410/410	---M--	200	added ('OK')	image/png	date:Fri,%2007%20Jul%202023%2012:16:21%20GMT	https://enterslice.com/img/cn.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/cn.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:31	334/334	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2008:56:45%20GMT	https://enterslice.com/img/gr.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/gr.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:31	234/234	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jul%202023%2008:56:45%20GMT	https://enterslice.com/img/ru.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ru.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:32	370/370	---M--	200	added ('OK')	image/png	date:Fri,%2014%20Jul%202023%2010:22:32%20GMT	https://enterslice.com/img/ae.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/ae.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:32	730/730	---M--	200	added ('OK')	image/png	date:Thu,%2020%20Apr%202023%2009:16:32%20GMT	https://enterslice.com/img/menu-bar-icon.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/menu-bar-icon.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
00:48:32	310/310	---M--	200	added ('OK')	image/png	date:Mon,%2017%20Apr%202023%2011:10:03%20GMT	https://enterslice.com/img/Login-icon.png	C:/My%20Web%20Sites/enterslice/enterslice.com/img/Login-icon.png	(from https://enterslice.com/learning/difference-between-audit-and-assurance/)
